"","idkey","year","state","state_abv","county_name","democrat_county_vote","republican_county_vote","other_county_vote","county_totalvotes","state_totalvotes","vep_turnout_rate","vap_turnout_rate","statecrime.population","statecrime.rates.property.all","statecrime.rates.property.burglary","statecrime.rates.property.larceny","statecrime.rates.property.motor","statecrime.rates.violent.all","statecrime.rates.violent.assault","statecrime.rates.violent.murder","statecrime.rates.violent.rape","statecrime.rates.violent.robbery","statecrime.totals.property.all","statecrime.totals.property.burglary","statecrime.totals.property.larceny","statecrime.totals.property.motor","statecrime.totals.violent.all","statecrime.totals.violent.assault","statecrime.totals.violent.murder","statecrime.totals.violent.rape","statecrime.totals.violent.robbery","redistrict_count","laborForce","employed","unemployed","unemploymentRate","polling_station"
"8043","NE_Pierce",2008,"Nebraska","NE","Pierce",783,2385,58,3226,801281,63.66,60.23,1783432,2879.3,489.6,2152.8,236.9,312.3,202,3.9,33.7,72.7,51350,8731,38394,4225,5570,3603,69,601,1297,NA,3931,3817,114,2.9,NA
"8044","NE_Platte",2008,"Nebraska","NE","Platte",3796,9373,251,13420,801281,63.66,60.23,1783432,2879.3,489.6,2152.8,236.9,312.3,202,3.9,33.7,72.7,51350,8731,38394,4225,5570,3603,69,601,1297,NA,18359,17830,529,2.9,NA
"8045","NE_Polk",2008,"Nebraska","NE","Polk",668,1822,53,2543,801281,63.66,60.23,1783432,2879.3,489.6,2152.8,236.9,312.3,202,3.9,33.7,72.7,51350,8731,38394,4225,5570,3603,69,601,1297,NA,3027,2944,83,2.7,NA
"8046","NE_Red willow",2008,"Nebraska","NE","Red willow",1216,3735,93,5044,801281,63.66,60.23,1783432,2879.3,489.6,2152.8,236.9,312.3,202,3.9,33.7,72.7,51350,8731,38394,4225,5570,3603,69,601,1297,NA,6007,5838,169,2.8,NA
"8047","NE_Richardson",2008,"Nebraska","NE","Richardson",1513,2342,113,3968,801281,63.66,60.23,1783432,2879.3,489.6,2152.8,236.9,312.3,202,3.9,33.7,72.7,51350,8731,38394,4225,5570,3603,69,601,1297,NA,4208,4027,181,4.3,NA
"8048","NE_Rock",2008,"Nebraska","NE","Rock",139,640,22,801,801281,63.66,60.23,1783432,2879.3,489.6,2152.8,236.9,312.3,202,3.9,33.7,72.7,51350,8731,38394,4225,5570,3603,69,601,1297,NA,845,822,23,2.7,NA
"8049","NE_Saline",2008,"Nebraska","NE","Saline",2674,2434,143,5251,801281,63.66,60.23,1783432,2879.3,489.6,2152.8,236.9,312.3,202,3.9,33.7,72.7,51350,8731,38394,4225,5570,3603,69,601,1297,NA,8382,8104,278,3.3,NA
"8050","NE_Sarpy",2008,"Nebraska","NE","Sarpy",28010,38816,1196,68022,801281,63.66,60.23,1783432,2879.3,489.6,2152.8,236.9,312.3,202,3.9,33.7,72.7,51350,8731,38394,4225,5570,3603,69,601,1297,NA,79074,76584,2490,3.1,NA
"8051","NE_Saunders",2008,"Nebraska","NE","Saunders",3767,6188,257,10212,801281,63.66,60.23,1783432,2879.3,489.6,2152.8,236.9,312.3,202,3.9,33.7,72.7,51350,8731,38394,4225,5570,3603,69,601,1297,NA,10943,10560,383,3.5,NA
"8052","NE_Scotts bluff",2008,"Nebraska","NE","Scotts bluff",4745,9708,277,14730,801281,63.66,60.23,1783432,2879.3,489.6,2152.8,236.9,312.3,202,3.9,33.7,72.7,51350,8731,38394,4225,5570,3603,69,601,1297,NA,19480,18777,703,3.6,NA
"8053","NE_Seward",2008,"Nebraska","NE","Seward",2703,4647,179,7529,801281,63.66,60.23,1783432,2879.3,489.6,2152.8,236.9,312.3,202,3.9,33.7,72.7,51350,8731,38394,4225,5570,3603,69,601,1297,NA,9048,8762,286,3.2,NA
"8054","NE_Sheridan",2008,"Nebraska","NE","Sheridan",454,1941,67,2462,801281,63.66,60.23,1783432,2879.3,489.6,2152.8,236.9,312.3,202,3.9,33.7,72.7,51350,8731,38394,4225,5570,3603,69,601,1297,NA,3055,2973,82,2.7,NA
"8055","NE_Sherman",2008,"Nebraska","NE","Sherman",585,950,37,1572,801281,63.66,60.23,1783432,2879.3,489.6,2152.8,236.9,312.3,202,3.9,33.7,72.7,51350,8731,38394,4225,5570,3603,69,601,1297,NA,1932,1880,52,2.7,NA
"8056","NE_Sioux",2008,"Nebraska","NE","Sioux",117,603,12,732,801281,63.66,60.23,1783432,2879.3,489.6,2152.8,236.9,312.3,202,3.9,33.7,72.7,51350,8731,38394,4225,5570,3603,69,601,1297,NA,714,691,23,3.2,NA
"8057","NE_Stanton",2008,"Nebraska","NE","Stanton",664,1781,50,2495,801281,63.66,60.23,1783432,2879.3,489.6,2152.8,236.9,312.3,202,3.9,33.7,72.7,51350,8731,38394,4225,5570,3603,69,601,1297,NA,3506,3411,95,2.7,NA
"8058","NE_Thayer",2008,"Nebraska","NE","Thayer",860,1749,50,2659,801281,63.66,60.23,1783432,2879.3,489.6,2152.8,236.9,312.3,202,3.9,33.7,72.7,51350,8731,38394,4225,5570,3603,69,601,1297,NA,2814,2725,89,3.2,NA
"8059","NE_Thomas",2008,"Nebraska","NE","Thomas",51,331,8,390,801281,63.66,60.23,1783432,2879.3,489.6,2152.8,236.9,312.3,202,3.9,33.7,72.7,51350,8731,38394,4225,5570,3603,69,601,1297,NA,372,358,14,3.8,NA
"8060","NE_Thurston",2008,"Nebraska","NE","Thurston",1120,972,34,2126,801281,63.66,60.23,1783432,2879.3,489.6,2152.8,236.9,312.3,202,3.9,33.7,72.7,51350,8731,38394,4225,5570,3603,69,601,1297,NA,2985,2789,196,6.6,NA
"8061","NE_Valley",2008,"Nebraska","NE","Valley",706,1657,60,2423,801281,63.66,60.23,1783432,2879.3,489.6,2152.8,236.9,312.3,202,3.9,33.7,72.7,51350,8731,38394,4225,5570,3603,69,601,1297,NA,2571,2501,70,2.7,NA
"8062","NE_Washington",2008,"Nebraska","NE","Washington",3711,6425,184,10320,801281,63.66,60.23,1783432,2879.3,489.6,2152.8,236.9,312.3,202,3.9,33.7,72.7,51350,8731,38394,4225,5570,3603,69,601,1297,NA,11231,10888,343,3.1,NA
"8063","NE_Wayne",2008,"Nebraska","NE","Wayne",1249,2503,56,3808,801281,63.66,60.23,1783432,2879.3,489.6,2152.8,236.9,312.3,202,3.9,33.7,72.7,51350,8731,38394,4225,5570,3603,69,601,1297,NA,5191,5045,146,2.8,NA
"8064","NE_Webster",2008,"Nebraska","NE","Webster",552,1233,32,1817,801281,63.66,60.23,1783432,2879.3,489.6,2152.8,236.9,312.3,202,3.9,33.7,72.7,51350,8731,38394,4225,5570,3603,69,601,1297,NA,1787,1728,59,3.3,NA
"8065","NE_Wheeler",2008,"Nebraska","NE","Wheeler",96,334,10,440,801281,63.66,60.23,1783432,2879.3,489.6,2152.8,236.9,312.3,202,3.9,33.7,72.7,51350,8731,38394,4225,5570,3603,69,601,1297,NA,486,475,11,2.3,NA
"8066","NE_York",2008,"Nebraska","NE","York",1607,4848,113,6568,801281,63.66,60.23,1783432,2879.3,489.6,2152.8,236.9,312.3,202,3.9,33.7,72.7,51350,8731,38394,4225,5570,3603,69,601,1297,NA,7034,6780,254,3.6,NA
"8067","NV_Carson city",2008,"Nevada","NV","Carson city",11623,11419,638,23680,967848,57.17,48.49,2600167,3461.5,932.8,1915.8,613,729.7,431.4,6.3,42.5,249.4,90006,24254,49814,15938,18973,11216,165,1106,6486,NA,28927,26826,2101,7.3,NA
"8068","NV_Churchill",2008,"Nevada","NV","Churchill",3494,6832,279,10605,967848,57.17,48.49,2600167,3461.5,932.8,1915.8,613,729.7,431.4,6.3,42.5,249.4,90006,24254,49814,15938,18973,11216,165,1106,6486,NA,13584,12753,831,6.1,NA
"8069","NV_Clark",2008,"Nevada","NV","Clark",380765,257078,13329,651172,967848,57.17,48.49,2600167,3461.5,932.8,1915.8,613,729.7,431.4,6.3,42.5,249.4,90006,24254,49814,15938,18973,11216,165,1106,6486,NA,987088,919898,67190,6.8,NA
"8070","NV_Douglas",2008,"Nevada","NV","Douglas",10672,14648,584,25904,967848,57.17,48.49,2600167,3461.5,932.8,1915.8,613,729.7,431.4,6.3,42.5,249.4,90006,24254,49814,15938,18973,11216,165,1106,6486,NA,22781,21056,1725,7.6,NA
"8071","NV_Elko",2008,"Nevada","NV","Elko",4541,10969,509,16019,967848,57.17,48.49,2600167,3461.5,932.8,1915.8,613,729.7,431.4,6.3,42.5,249.4,90006,24254,49814,15938,18973,11216,165,1106,6486,NA,26911,25738,1173,4.4,NA
"8072","NV_Esmeralda",2008,"Nevada","NV","Esmeralda",104,303,32,439,967848,57.17,48.49,2600167,3461.5,932.8,1915.8,613,729.7,431.4,6.3,42.5,249.4,90006,24254,49814,15938,18973,11216,165,1106,6486,NA,490,465,25,5.1,NA
"8073","NV_Eureka",2008,"Nevada","NV","Eureka",144,564,37,745,967848,57.17,48.49,2600167,3461.5,932.8,1915.8,613,729.7,431.4,6.3,42.5,249.4,90006,24254,49814,15938,18973,11216,165,1106,6486,NA,859,814,45,5.2,NA
"8074","NV_Humboldt",2008,"Nevada","NV","Humboldt",1909,3586,169,5664,967848,57.17,48.49,2600167,3461.5,932.8,1915.8,613,729.7,431.4,6.3,42.5,249.4,90006,24254,49814,15938,18973,11216,165,1106,6486,NA,8210,7795,415,5.1,NA
"8075","NV_Lander",2008,"Nevada","NV","Lander",577,1466,59,2102,967848,57.17,48.49,2600167,3461.5,932.8,1915.8,613,729.7,431.4,6.3,42.5,249.4,90006,24254,49814,15938,18973,11216,165,1106,6486,NA,3669,3505,164,4.5,NA
"8076","NV_Lincoln",2008,"Nevada","NV","Lincoln",518,1498,91,2107,967848,57.17,48.49,2600167,3461.5,932.8,1915.8,613,729.7,431.4,6.3,42.5,249.4,90006,24254,49814,15938,18973,11216,165,1106,6486,NA,1846,1741,105,5.7,NA
"8077","NV_Lyon",2008,"Nevada","NV","Lyon",8405,12154,544,21103,967848,57.17,48.49,2600167,3461.5,932.8,1915.8,613,729.7,431.4,6.3,42.5,249.4,90006,24254,49814,15938,18973,11216,165,1106,6486,NA,22800,20517,2283,10,NA
"8078","NV_Mineral",2008,"Nevada","NV","Mineral",1082,1131,94,2307,967848,57.17,48.49,2600167,3461.5,932.8,1915.8,613,729.7,431.4,6.3,42.5,249.4,90006,24254,49814,15938,18973,11216,165,1106,6486,NA,2409,2225,184,7.6,NA
"8079","NV_Nye",2008,"Nevada","NV","Nye",7226,9537,728,17491,967848,57.17,48.49,2600167,3461.5,932.8,1915.8,613,729.7,431.4,6.3,42.5,249.4,90006,24254,49814,15938,18973,11216,165,1106,6486,NA,17760,15990,1770,10,NA
"8080","NV_Pershing",2008,"Nevada","NV","Pershing",673,1075,88,1836,967848,57.17,48.49,2600167,3461.5,932.8,1915.8,613,729.7,431.4,6.3,42.5,249.4,90006,24254,49814,15938,18973,11216,165,1106,6486,NA,2538,2356,182,7.2,NA
"8081","NV_Storey",2008,"Nevada","NV","Storey",1102,1247,69,2418,967848,57.17,48.49,2600167,3461.5,932.8,1915.8,613,729.7,431.4,6.3,42.5,249.4,90006,24254,49814,15938,18973,11216,165,1106,6486,NA,2480,2304,176,7.1,NA
"8082","NV_Washoe",2008,"Nevada","NV","Washoe",99671,76880,3863,180414,967848,57.17,48.49,2600167,3461.5,932.8,1915.8,613,729.7,431.4,6.3,42.5,249.4,90006,24254,49814,15938,18973,11216,165,1106,6486,NA,225931,210215,15716,7,NA
"8083","NV_White pine",2008,"Nevada","NV","White pine",1230,2440,172,3842,967848,57.17,48.49,2600167,3461.5,932.8,1915.8,613,729.7,431.4,6.3,42.5,249.4,90006,24254,49814,15938,18973,11216,165,1106,6486,NA,4823,4591,232,4.8,NA
"8084","NH_Belknap",2008,"New hampshire","NH","Belknap",16796,16402,416,33614,710970,72.51,70.43,1315809,2157.4,324.2,1726.2,106.9,156.1,93.8,1.1,29.3,32,28387,4266,22714,1407,2054,1234,14,385,421,NA,32646,31354,1292,4,NA
"8085","NH_Carroll",2008,"New hampshire","NH","Carroll",15221,13387,448,29056,710970,72.51,70.43,1315809,2157.4,324.2,1726.2,106.9,156.1,93.8,1.1,29.3,32,28387,4266,22714,1407,2054,1234,14,385,421,NA,25915,25014,901,3.5,NA
"8086","NH_Cheshire",2008,"New hampshire","NH","Cheshire",26971,15205,647,42823,710970,72.51,70.43,1315809,2157.4,324.2,1726.2,106.9,156.1,93.8,1.1,29.3,32,28387,4266,22714,1407,2054,1234,14,385,421,NA,42158,40665,1493,3.5,NA
"8087","NH_Coos",2008,"New hampshire","NH","Coos",9532,6558,258,16348,710970,72.51,70.43,1315809,2157.4,324.2,1726.2,106.9,156.1,93.8,1.1,29.3,32,28387,4266,22714,1407,2054,1234,14,385,421,NA,16500,15674,826,5,NA
"8088","NH_Grafton",2008,"New hampshire","NH","Grafton",31446,17687,757,49890,710970,72.51,70.43,1315809,2157.4,324.2,1726.2,106.9,156.1,93.8,1.1,29.3,32,28387,4266,22714,1407,2054,1234,14,385,421,NA,48810,47321,1489,3.1,NA
"8089","NH_Hillsborough",2008,"New hampshire","NH","Hillsborough",104820,97178,2711,204709,710970,72.51,70.43,1315809,2157.4,324.2,1726.2,106.9,156.1,93.8,1.1,29.3,32,28387,4266,22714,1407,2054,1234,14,385,421,NA,229028,220458,8570,3.7,NA
"8090","NH_Merrimack",2008,"New hampshire","NH","Merrimack",45078,34010,1018,80106,710970,72.51,70.43,1315809,2157.4,324.2,1726.2,106.9,156.1,93.8,1.1,29.3,32,28387,4266,22714,1407,2054,1234,14,385,421,NA,81113,78250,2863,3.5,NA
"8091","NH_Rockingham",2008,"New hampshire","NH","Rockingham",83723,81917,2182,167822,710970,72.51,70.43,1315809,2157.4,324.2,1726.2,106.9,156.1,93.8,1.1,29.3,32,28387,4266,22714,1407,2054,1234,14,385,421,NA,174279,167104,7175,4.1,NA
"8092","NH_Strafford",2008,"New hampshire","NH","Strafford",37990,25021,837,63848,710970,72.51,70.43,1315809,2157.4,324.2,1726.2,106.9,156.1,93.8,1.1,29.3,32,28387,4266,22714,1407,2054,1234,14,385,421,NA,69689,67240,2449,3.5,NA
"8093","NH_Sullivan",2008,"New hampshire","NH","Sullivan",13249,9169,336,22754,710970,72.51,70.43,1315809,2157.4,324.2,1726.2,106.9,156.1,93.8,1.1,29.3,32,28387,4266,22714,1407,2054,1234,14,385,421,NA,22756,22008,748,3.3,NA
"8094","NJ_Atlantic",2008,"New jersey","NJ","Atlantic",67830,49902,341,118073,3838498,67.71,58.79,8682661,2293.4,465.3,1595.7,232.4,326.5,163,4.3,12.9,146.3,199127,40402,138545,20180,28351,14152,376,1122,12701,NA,135516,126103,9413,6.9,NA
"8095","NJ_Bergen",2008,"New jersey","NJ","Bergen",225367,186118,1153,412638,3838498,67.71,58.79,8682661,2293.4,465.3,1595.7,232.4,326.5,163,4.3,12.9,146.3,199127,40402,138545,20180,28351,14152,376,1122,12701,NA,477222,455885,21337,4.5,NA
"8096","NJ_Burlington",2008,"New jersey","NJ","Burlington",131219,89626,569,221414,3838498,67.71,58.79,8682661,2293.4,465.3,1595.7,232.4,326.5,163,4.3,12.9,146.3,199127,40402,138545,20180,28351,14152,376,1122,12701,NA,238994,227028,11966,5,NA
"8097","NJ_Camden",2008,"New jersey","NJ","Camden",159259,73819,515,233593,3838498,67.71,58.79,8682661,2293.4,465.3,1595.7,232.4,326.5,163,4.3,12.9,146.3,199127,40402,138545,20180,28351,14152,376,1122,12701,NA,266721,250683,16038,6,NA
"8098","NJ_Cape may",2008,"New jersey","NJ","Cape may",22893,27288,200,50381,3838498,67.71,58.79,8682661,2293.4,465.3,1595.7,232.4,326.5,163,4.3,12.9,146.3,199127,40402,138545,20180,28351,14152,376,1122,12701,NA,56464,51937,4527,8,NA
"8099","NJ_Cumberland",2008,"New jersey","NJ","Cumberland",34919,22360,205,57484,3838498,67.71,58.79,8682661,2293.4,465.3,1595.7,232.4,326.5,163,4.3,12.9,146.3,199127,40402,138545,20180,28351,14152,376,1122,12701,NA,68949,63425,5524,8,NA
"8100","NJ_Essex",2008,"New jersey","NJ","Essex",240306,74063,635,315004,3838498,67.71,58.79,8682661,2293.4,465.3,1595.7,232.4,326.5,163,4.3,12.9,146.3,199127,40402,138545,20180,28351,14152,376,1122,12701,NA,364912,340984,23928,6.6,NA
"8101","NJ_Gloucester",2008,"New jersey","NJ","Gloucester",77267,60315,400,137982,3838498,67.71,58.79,8682661,2293.4,465.3,1595.7,232.4,326.5,163,4.3,12.9,146.3,199127,40402,138545,20180,28351,14152,376,1122,12701,NA,156276,147822,8454,5.4,NA
"8102","NJ_Hudson",2008,"New jersey","NJ","Hudson",154140,55360,648,210148,3838498,67.71,58.79,8682661,2293.4,465.3,1595.7,232.4,326.5,163,4.3,12.9,146.3,199127,40402,138545,20180,28351,14152,376,1122,12701,NA,293535,274966,18569,6.3,NA
"8103","NJ_Hunterdon",2008,"New jersey","NJ","Hunterdon",29776,39092,231,69099,3838498,67.71,58.79,8682661,2293.4,465.3,1595.7,232.4,326.5,163,4.3,12.9,146.3,199127,40402,138545,20180,28351,14152,376,1122,12701,NA,72804,70054,2750,3.8,NA
"8104","NJ_Mercer",2008,"New jersey","NJ","Mercer",107926,50223,400,158549,3838498,67.71,58.79,8682661,2293.4,465.3,1595.7,232.4,326.5,163,4.3,12.9,146.3,199127,40402,138545,20180,28351,14152,376,1122,12701,NA,201705,191976,9729,4.8,NA
"8105","NJ_Middlesex",2008,"New jersey","NJ","Middlesex",193812,123695,872,318379,3838498,67.71,58.79,8682661,2293.4,465.3,1595.7,232.4,326.5,163,4.3,12.9,146.3,199127,40402,138545,20180,28351,14152,376,1122,12701,NA,424692,403436,21256,5,NA
"8106","NJ_Monmouth",2008,"New jersey","NJ","Monmouth",148737,160433,745,309915,3838498,67.71,58.79,8682661,2293.4,465.3,1595.7,232.4,326.5,163,4.3,12.9,146.3,199127,40402,138545,20180,28351,14152,376,1122,12701,NA,334387,318165,16222,4.9,NA
"8107","NJ_Morris",2008,"New jersey","NJ","Morris",112275,132331,542,245148,3838498,67.71,58.79,8682661,2293.4,465.3,1595.7,232.4,326.5,163,4.3,12.9,146.3,199127,40402,138545,20180,28351,14152,376,1122,12701,NA,274808,263856,10952,4,NA
"8108","NJ_Ocean",2008,"New jersey","NJ","Ocean",110189,160677,594,271460,3838498,67.71,58.79,8682661,2293.4,465.3,1595.7,232.4,326.5,163,4.3,12.9,146.3,199127,40402,138545,20180,28351,14152,376,1122,12701,NA,261271,245781,15490,5.9,NA
"8109","NJ_Passaic",2008,"New jersey","NJ","Passaic",113257,72552,387,186196,3838498,67.71,58.79,8682661,2293.4,465.3,1595.7,232.4,326.5,163,4.3,12.9,146.3,199127,40402,138545,20180,28351,14152,376,1122,12701,NA,240108,223873,16235,6.8,NA
"8110","NJ_Salem",2008,"New jersey","NJ","Salem",16044,14816,99,30959,3838498,67.71,58.79,8682661,2293.4,465.3,1595.7,232.4,326.5,163,4.3,12.9,146.3,199127,40402,138545,20180,28351,14152,376,1122,12701,NA,31530,29564,1966,6.2,NA
"8111","NJ_Somerset",2008,"New jersey","NJ","Somerset",79321,70085,357,149763,3838498,67.71,58.79,8682661,2293.4,465.3,1595.7,232.4,326.5,163,4.3,12.9,146.3,199127,40402,138545,20180,28351,14152,376,1122,12701,NA,181200,173810,7390,4.1,NA
"8112","NJ_Sussex",2008,"New jersey","NJ","Sussex",28840,44184,316,73340,3838498,67.71,58.79,8682661,2293.4,465.3,1595.7,232.4,326.5,163,4.3,12.9,146.3,199127,40402,138545,20180,28351,14152,376,1122,12701,NA,85034,80763,4271,5,NA
"8113","NJ_Union",2008,"New jersey","NJ","Union",141417,78768,465,220650,3838498,67.71,58.79,8682661,2293.4,465.3,1595.7,232.4,326.5,163,4.3,12.9,146.3,199127,40402,138545,20180,28351,14152,376,1122,12701,NA,270753,255251,15502,5.7,NA
"8114","NJ_Warren",2008,"New jersey","NJ","Warren",20628,27500,195,48323,3838498,67.71,58.79,8682661,2293.4,465.3,1595.7,232.4,326.5,163,4.3,12.9,146.3,199127,40402,138545,20180,28351,14152,376,1122,12701,NA,59059,56096,2963,5,NA
"8115","NM_Bernalillo",2008,"New mexico","NM","Bernalillo",171556,110521,3701,285778,830158,61.18,55.34,1984356,3815.7,1043.5,2368.3,404,653.5,480.6,8.1,56.3,108.4,75718,20706,46995,8017,12967,9537,161,1118,2151,NA,309849,296852,12997,4.2,NA
"8116","NM_Catron",2008,"New mexico","NM","Catron",664,1398,50,2112,830158,61.18,55.34,1984356,3815.7,1043.5,2368.3,404,653.5,480.6,8.1,56.3,108.4,75718,20706,46995,8017,12967,9537,161,1118,2151,NA,1518,1440,78,5.1,NA
"8117","NM_Chaves",2008,"New mexico","NM","Chaves",8197,13651,264,22112,830158,61.18,55.34,1984356,3815.7,1043.5,2368.3,404,653.5,480.6,8.1,56.3,108.4,75718,20706,46995,8017,12967,9537,161,1118,2151,NA,26526,25420,1106,4.2,NA
"8118","NM_Cibola",2008,"New mexico","NM","Cibola",5827,3131,139,9097,830158,61.18,55.34,1984356,3815.7,1043.5,2368.3,404,653.5,480.6,8.1,56.3,108.4,75718,20706,46995,8017,12967,9537,161,1118,2151,NA,12215,11672,543,4.4,NA
"8119","NM_Colfax",2008,"New mexico","NM","Colfax",3490,2805,89,6384,830158,61.18,55.34,1984356,3815.7,1043.5,2368.3,404,653.5,480.6,8.1,56.3,108.4,75718,20706,46995,8017,12967,9537,161,1118,2151,NA,6546,6270,276,4.2,NA
"8120","NM_Curry",2008,"New mexico","NM","Curry",4670,9599,169,14438,830158,61.18,55.34,1984356,3815.7,1043.5,2368.3,404,653.5,480.6,8.1,56.3,108.4,75718,20706,46995,8017,12967,9537,161,1118,2151,NA,20785,20154,631,3,NA
"8121","NM_De baca",2008,"New mexico","NM","De baca",359,676,9,1044,830158,61.18,55.34,1984356,3815.7,1043.5,2368.3,404,653.5,480.6,8.1,56.3,108.4,75718,20706,46995,8017,12967,9537,161,1118,2151,NA,797,766,31,3.9,NA
"8122","NM_Dona ana",2008,"New mexico","NM","Dona ana",40282,28068,930,69280,830158,61.18,55.34,1984356,3815.7,1043.5,2368.3,404,653.5,480.6,8.1,56.3,108.4,75718,20706,46995,8017,12967,9537,161,1118,2151,NA,87857,83858,3999,4.6,NA
"8123","NM_Eddy",2008,"New mexico","NM","Eddy",7351,12500,242,20093,830158,61.18,55.34,1984356,3815.7,1043.5,2368.3,404,653.5,480.6,8.1,56.3,108.4,75718,20706,46995,8017,12967,9537,161,1118,2151,NA,27012,26222,790,2.9,NA
"8124","NM_Grant",2008,"New mexico","NM","Grant",8142,5406,207,13755,830158,61.18,55.34,1984356,3815.7,1043.5,2368.3,404,653.5,480.6,8.1,56.3,108.4,75718,20706,46995,8017,12967,9537,161,1118,2151,NA,12227,11647,580,4.7,NA
"8125","NM_Guadalupe",2008,"New mexico","NM","Guadalupe",1557,620,19,2196,830158,61.18,55.34,1984356,3815.7,1043.5,2368.3,404,653.5,480.6,8.1,56.3,108.4,75718,20706,46995,8017,12967,9537,161,1118,2151,NA,1706,1605,101,5.9,NA
"8126","NM_Harding",2008,"New mexico","NM","Harding",260,358,8,626,830158,61.18,55.34,1984356,3815.7,1043.5,2368.3,404,653.5,480.6,8.1,56.3,108.4,75718,20706,46995,8017,12967,9537,161,1118,2151,NA,393,382,11,2.8,NA
"8127","NM_Hidalgo",2008,"New mexico","NM","Hidalgo",993,936,22,1951,830158,61.18,55.34,1984356,3815.7,1043.5,2368.3,404,653.5,480.6,8.1,56.3,108.4,75718,20706,46995,8017,12967,9537,161,1118,2151,NA,2590,2483,107,4.1,NA
"8128","NM_Lea",2008,"New mexico","NM","Lea",5108,13347,190,18645,830158,61.18,55.34,1984356,3815.7,1043.5,2368.3,404,653.5,480.6,8.1,56.3,108.4,75718,20706,46995,8017,12967,9537,161,1118,2151,NA,28960,28165,795,2.7,NA
"8129","NM_Lincoln",2008,"New mexico","NM","Lincoln",3535,6001,160,9696,830158,61.18,55.34,1984356,3815.7,1043.5,2368.3,404,653.5,480.6,8.1,56.3,108.4,75718,20706,46995,8017,12967,9537,161,1118,2151,NA,10925,10553,372,3.4,NA
"8130","NM_Los alamos",2008,"New mexico","NM","Los alamos",5824,5064,181,11069,830158,61.18,55.34,1984356,3815.7,1043.5,2368.3,404,653.5,480.6,8.1,56.3,108.4,75718,20706,46995,8017,12967,9537,161,1118,2151,NA,9889,9604,285,2.9,NA
"8131","NM_Luna",2008,"New mexico","NM","Luna",4311,3870,159,8340,830158,61.18,55.34,1984356,3815.7,1043.5,2368.3,404,653.5,480.6,8.1,56.3,108.4,75718,20706,46995,8017,12967,9537,161,1118,2151,NA,12148,10732,1416,11.7,NA
"8132","NM_Mckinley",2008,"New mexico","NM","Mckinley",16572,6382,253,23207,830158,61.18,55.34,1984356,3815.7,1043.5,2368.3,404,653.5,480.6,8.1,56.3,108.4,75718,20706,46995,8017,12967,9537,161,1118,2151,NA,26348,24947,1401,5.3,NA
"8133","NM_Mora",2008,"New mexico","NM","Mora",2168,569,23,2760,830158,61.18,55.34,1984356,3815.7,1043.5,2368.3,404,653.5,480.6,8.1,56.3,108.4,75718,20706,46995,8017,12967,9537,161,1118,2151,NA,1999,1834,165,8.3,NA
"8134","NM_Otero",2008,"New mexico","NM","Otero",8610,12806,350,21766,830158,61.18,55.34,1984356,3815.7,1043.5,2368.3,404,653.5,480.6,8.1,56.3,108.4,75718,20706,46995,8017,12967,9537,161,1118,2151,NA,25590,24512,1078,4.2,NA
"8135","NM_Quay",2008,"New mexico","NM","Quay",1547,2367,82,3996,830158,61.18,55.34,1984356,3815.7,1043.5,2368.3,404,653.5,480.6,8.1,56.3,108.4,75718,20706,46995,8017,12967,9537,161,1118,2151,NA,3881,3697,184,4.7,NA
"8136","NM_Rio arriba",2008,"New mexico","NM","Rio arriba",12703,4086,151,16940,830158,61.18,55.34,1984356,3815.7,1043.5,2368.3,404,653.5,480.6,8.1,56.3,108.4,75718,20706,46995,8017,12967,9537,161,1118,2151,NA,20230,19170,1060,5.2,NA
"8137","NM_Roosevelt",2008,"New mexico","NM","Roosevelt",2303,4311,106,6720,830158,61.18,55.34,1984356,3815.7,1043.5,2368.3,404,653.5,480.6,8.1,56.3,108.4,75718,20706,46995,8017,12967,9537,161,1118,2151,NA,9371,9090,281,3,NA
"8138","NM_San juan",2008,"New mexico","NM","San juan",18028,27869,614,46511,830158,61.18,55.34,1984356,3815.7,1043.5,2368.3,404,653.5,480.6,8.1,56.3,108.4,75718,20706,46995,8017,12967,9537,161,1118,2151,NA,56467,54331,2136,3.8,NA
"8139","NM_San miguel",2008,"New mexico","NM","San miguel",10320,2478,143,12941,830158,61.18,55.34,1984356,3815.7,1043.5,2368.3,404,653.5,480.6,8.1,56.3,108.4,75718,20706,46995,8017,12967,9537,161,1118,2151,NA,13158,12532,626,4.8,NA
"8140","NM_Sandoval",2008,"New mexico","NM","Sandoval",32669,25193,768,58630,830158,61.18,55.34,1984356,3815.7,1043.5,2368.3,404,653.5,480.6,8.1,56.3,108.4,75718,20706,46995,8017,12967,9537,161,1118,2151,NA,55150,52388,2762,5,NA
"8141","NM_Santa fe",2008,"New mexico","NM","Santa fe",55567,15807,849,72223,830158,61.18,55.34,1984356,3815.7,1043.5,2368.3,404,653.5,480.6,8.1,56.3,108.4,75718,20706,46995,8017,12967,9537,161,1118,2151,NA,77291,74506,2785,3.6,NA
"8142","NM_Sierra",2008,"New mexico","NM","Sierra",2352,3017,116,5485,830158,61.18,55.34,1984356,3815.7,1043.5,2368.3,404,653.5,480.6,8.1,56.3,108.4,75718,20706,46995,8017,12967,9537,161,1118,2151,NA,5826,5599,227,3.9,NA
